"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/14/2008","490450003","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"11/17/2008","490450003","1","10.4","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"11/20/2008","490450003","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"11/23/2008","490450003","1","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"11/27/2008","490450003","1","14.8","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"11/29/2008","490450003","1","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/02/2008","490450003","1","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/05/2008","490450003","1","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/09/2008","490450003","1","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/11/2008","490450003","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/14/2008","490450003","1","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/17/2008","490450003","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/20/2008","490450003","1","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/23/2008","490450003","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/26/2008","490450003","1","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"12/29/2008","490450003","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/01/2008","490450003","3","7","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/02/2008","490450003","3","16.1","ug/m3 LC","59","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/03/2008","490450003","3","29.4","ug/m3 LC","87","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/18/2008","490450003","3","14.4","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/19/2008","490450003","3","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/20/2008","490450003","3","16.7","ug/m3 LC","61","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/21/2008","490450003","3","15","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/22/2008","490450003","3","16.3","ug/m3 LC","60","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/23/2008","490450003","3","20.5","ug/m3 LC","69","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/24/2008","490450003","3","35.2","ug/m3 LC","100","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/25/2008","490450003","3","41.4","ug/m3 LC","116","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/26/2008","490450003","3","13","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/27/2008","490450003","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/28/2008","490450003","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/29/2008","490450003","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/30/2008","490450003","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"01/31/2008","490450003","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/01/2008","490450003","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/02/2008","490450003","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/03/2008","490450003","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/04/2008","490450003","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/05/2008","490450003","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/06/2008","490450003","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/07/2008","490450003","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/08/2008","490450003","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/09/2008","490450003","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/10/2008","490450003","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/11/2008","490450003","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/12/2008","490450003","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/13/2008","490450003","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/14/2008","490450003","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/15/2008","490450003","3","11.1","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/16/2008","490450003","3","14.5","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/17/2008","490450003","3","15.3","ug/m3 LC","58","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/18/2008","490450003","3","11.9","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/19/2008","490450003","3","18.3","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/20/2008","490450003","3","25.4","ug/m3 LC","79","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/21/2008","490450003","3","38.9","ug/m3 LC","109","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/22/2008","490450003","3","19.6","ug/m3 LC","67","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/23/2008","490450003","3","18","ug/m3 LC","63","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/24/2008","490450003","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/25/2008","490450003","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/26/2008","490450003","3","11.9","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/27/2008","490450003","3","16.3","ug/m3 LC","60","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/28/2008","490450003","3","22.4","ug/m3 LC","73","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"02/29/2008","490450003","3","18.1","ug/m3 LC","64","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/01/2008","490450003","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/02/2008","490450003","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/03/2008","490450003","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/04/2008","490450003","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/05/2008","490450003","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/06/2008","490450003","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/07/2008","490450003","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/08/2008","490450003","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/09/2008","490450003","3","9.6","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/10/2008","490450003","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/11/2008","490450003","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/12/2008","490450003","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/13/2008","490450003","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/14/2008","490450003","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/15/2008","490450003","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/16/2008","490450003","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/17/2008","490450003","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/18/2008","490450003","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/19/2008","490450003","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/20/2008","490450003","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/21/2008","490450003","3","9.7","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/22/2008","490450003","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/23/2008","490450003","3","9","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/24/2008","490450003","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/25/2008","490450003","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/26/2008","490450003","3","10","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/27/2008","490450003","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/28/2008","490450003","3","9.7","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/29/2008","490450003","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/30/2008","490450003","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"03/31/2008","490450003","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/01/2008","490450003","3","7.4","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/02/2008","490450003","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/03/2008","490450003","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/04/2008","490450003","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/05/2008","490450003","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/06/2008","490450003","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/07/2008","490450003","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/08/2008","490450003","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/09/2008","490450003","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/10/2008","490450003","3","8.2","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/11/2008","490450003","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/12/2008","490450003","3","9.4","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/13/2008","490450003","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/14/2008","490450003","3","9.8","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/15/2008","490450003","3","23.1","ug/m3 LC","74","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/16/2008","490450003","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/17/2008","490450003","3","12.5","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/18/2008","490450003","3","11.1","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/19/2008","490450003","3","29.2","ug/m3 LC","87","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/20/2008","490450003","3","23.9","ug/m3 LC","76","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/21/2008","490450003","3","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/22/2008","490450003","3","10.6","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/23/2008","490450003","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/24/2008","490450003","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/25/2008","490450003","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/26/2008","490450003","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/27/2008","490450003","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/28/2008","490450003","3","10.9","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/29/2008","490450003","3","21","ug/m3 LC","70","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"04/30/2008","490450003","3","8.2","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/01/2008","490450003","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/02/2008","490450003","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/03/2008","490450003","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/04/2008","490450003","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/05/2008","490450003","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/06/2008","490450003","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/07/2008","490450003","3","9","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/08/2008","490450003","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
"05/09/2008","490450003","3","11.6","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.5433086862775","-112.299618029655"
